Epoch: 1, Train loss: 0.198, Val loss: 0.195, Epoch time = 93.263s
Epoch: 2, Train loss: 0.193, Val loss: 0.195, Epoch time = 93.706s
Epoch: 3, Train loss: 0.193, Val loss: 0.194, Epoch time = 93.726s
Epoch: 4, Train loss: 0.192, Val loss: 0.194, Epoch time = 93.506s
Epoch: 5, Train loss: 0.192, Val loss: 0.193, Epoch time = 93.607s
Epoch: 6, Train loss: 0.191, Val loss: 0.193, Epoch time = 93.495s
Epoch: 7, Train loss: 0.191, Val loss: 0.193, Epoch time = 93.628s
Epoch: 8, Train loss: 0.191, Val loss: 0.193, Epoch time = 93.565s
Epoch: 9, Train loss: 0.190, Val loss: 0.193, Epoch time = 93.615s
Epoch: 10, Train loss: 0.190, Val loss: 0.193, Epoch time = 93.607s
Epoch: 11, Train loss: 0.190, Val loss: 0.193, Epoch time = 93.524s
Epoch: 12, Train loss: 0.190, Val loss: 0.192, Epoch time = 93.583s
Epoch: 13, Train loss: 0.190, Val loss: 0.192, Epoch time = 93.540s
Epoch: 14, Train loss: 0.189, Val loss: 0.192, Epoch time = 93.547s
Epoch: 15, Train loss: 0.189, Val loss: 0.192, Epoch time = 93.359s
Epoch: 16, Train loss: 0.189, Val loss: 0.192, Epoch time = 98.245s
Epoch: 17, Train loss: 0.189, Val loss: 0.192, Epoch time = 95.690s
Epoch: 18, Train loss: 0.188, Val loss: 0.192, Epoch time = 94.848s
Epoch: 19, Train loss: 0.188, Val loss: 0.192, Epoch time = 92.017s
Epoch: 20, Train loss: 0.188, Val loss: 0.193, Epoch time = 92.200s
