Epoch: 1, Train loss: 0.051, Val loss: 0.035, Epoch time = 181.488s
Epoch: 2, Train loss: 0.035, Val loss: 0.034, Epoch time = 178.523s
Epoch: 3, Train loss: 0.035, Val loss: 0.034, Epoch time = 175.485s
Epoch: 4, Train loss: 0.034, Val loss: 0.033, Epoch time = 177.608s
Epoch: 5, Train loss: 0.033, Val loss: 0.032, Epoch time = 175.504s
Epoch: 6, Train loss: 0.033, Val loss: 0.032, Epoch time = 177.793s
Epoch: 7, Train loss: 0.032, Val loss: 0.032, Epoch time = 180.036s
Epoch: 8, Train loss: 0.032, Val loss: 0.031, Epoch time = 179.054s
Epoch: 9, Train loss: 0.031, Val loss: 0.031, Epoch time = 178.854s
Epoch: 10, Train loss: 0.031, Val loss: 0.030, Epoch time = 178.928s
Epoch: 11, Train loss: 0.030, Val loss: 0.030, Epoch time = 178.850s
Epoch: 12, Train loss: 0.030, Val loss: 0.030, Epoch time = 178.839s
Epoch: 13, Train loss: 0.029, Val loss: 0.030, Epoch time = 178.893s
Epoch: 14, Train loss: 0.028, Val loss: 0.029, Epoch time = 178.935s
Epoch: 15, Train loss: 0.028, Val loss: 0.030, Epoch time = 178.886s
Epoch: 16, Train loss: 0.027, Val loss: 0.030, Epoch time = 178.840s
Epoch: 17, Train loss: 0.026, Val loss: 0.030, Epoch time = 178.882s
Epoch: 18, Train loss: 0.026, Val loss: 0.030, Epoch time = 178.895s
Epoch: 19, Train loss: 0.025, Val loss: 0.031, Epoch time = 179.168s
